t_ms,I_nA,u_mWmm2
139.6,1.8364958079639713,20
139.70000000000002,1.8363157922000755,20
139.8,1.8361363326419409,20
139.9,1.835957427563001,20
140.0,1.835779075242098,20
140.1,1.8356012739634717,20
140.20000000000002,1.8354240220167346,20
140.3,1.8352473176968613,20
140.4,1.8350711593041673,20
140.5,1.8348955451442936,20
140.6,1.8347204735281888,20
140.70000000000002,1.8345459427720932,20
140.8,1.8343719511975216,20
140.9,1.8341984971312457,20
141.0,1.8340255789052786,20
141.1,1.8338531948568568,20
141.20000000000002,1.833681343328424,20
141.3,1.8335100226676153,20
141.4,1.8333392312272392,20
141.5,1.833168967365262,20
141.6,1.8329992294447919,20
141.70000000000002,1.8328300158340611,20
141.8,1.8326613249064103,20
141.9,1.8324931550402728,20
142.0,1.8323255046191578,20
142.1,1.8321583720316335,20
142.2,1.8319917556713126,20
142.3,1.8318256539368356,20
142.4,1.8316600652318538,20
142.5,1.8314949879650133,20
142.6,1.8313304205499423,20
142.7,1.831166361405231,20
142.8,1.8310028089544175,20
142.9,1.8308397616259733,20
143.0,1.830677217853286,20
143.1,1.8305151760746428,20
143.2,1.8303536347332188,20
143.3,1.8301925922770566,20
143.4,1.8300320471590534,20
143.5,1.8298719978369467,20
143.6,1.8297124427732951,20
143.7,1.8295533804354676,20
143.8,1.8293948092956238,20
143.9,1.8292367278307027,20
144.0,1.8290791345224044,20
144.1,1.8289220278571765,20
144.2,1.828765406326199,20
144.3,1.8286092684253688,20
144.4,1.8284536126552844,20
144.50000000000003,1.8282984375212312,20
144.6,1.8281437415331685,20
144.7,1.827989523205711,20
144.8,1.8278357810581172,20
144.9,1.8276825136142727,20
145.00000000000003,1.8275297194026765,20
145.1,1.8273773969564255,20
145.2,1.8272255448132013,20
145.3,1.8270741615152541,20
145.4,1.8269232456093902,20
145.50000000000003,1.8267727956469537,20
145.6,1.8266228101838167,20
145.7,1.8264732877803627,20
145.8,1.8263242270014706,20
145.9,1.8261756264165043,20
146.00000000000003,1.8260274845992954,20
146.1,1.8258798001281298,20
146.2,1.8257325715857344,20
146.3,1.8255857975592626,20
146.4,1.8254394766402793,20
146.50000000000003,1.825293607424747,20
146.6,1.825148188513015,20
146.7,1.8250032185097997,20
146.8,1.824858696024177,20
146.9,1.8247146196695636,20
147.00000000000003,1.8245709880637062,20
147.1,1.824427799828666,20
147.2,1.8242850535908062,20
147.3,1.824142747980778,20
147.4,1.8240008816335058,20
147.50000000000003,1.8238594531881764,20
147.6,1.8237184612882233,20
147.7,1.8235779045813132,20
147.8,1.8234377817193337,20
147.9,1.823298091358379,20
148.00000000000003,1.8231588321587382,20
148.1,1.8230200027848789,20
148.2,1.822881601905438,20
148.3,1.8227436281932041,20
148.4,1.8226060803251092,20
148.50000000000003,1.8224689569822108,20
148.6,1.822332256849682,20
148.7,1.822195978616798,20
148.8,1.8220601209769216,20
148.9,1.8219246826274915,20
149.0,1.82178966227001,20
149.1,1.8216550586100289,20
149.2,1.8215208703571366,20
149.3,1.8213870962249465,20
149.4,1.8212537349310833,20
149.5,1.8211207851971716,20
149.6,1.8209882457488202,20
149.7,1.820856115315614,20
149.8,1.8207243926310968,20
149.9,1.8205930764327634,20
150.0,1.8204621654620419,20
150.1,1.820331658464286,20
150.2,1.8202015541887606,20
150.3,1.820071851388629,20
150.4,1.8199425488209404,20
150.5,1.8198136452466203,20
150.6,1.8196851394304532,20
150.7,1.8195570301410764,20
150.8,1.8194293161509638,20
150.9,1.819301996236414,20
151.0,1.8191750691775403,20
151.10000000000002,1.8190485337582565,20
151.2,1.818922388766267,20
151.3,1.8187966329930518,20
151.4,1.8186712652338581,20
151.5,1.8185462842876858,20
151.60000000000002,1.8184216889572773,20
151.7,1.8182974780491037,20
151.8,1.8181736503733557,20
151.9,1.8180502047439298,20
152.0,1.8179271399784172,20
152.10000000000002,1.8178044548980923,20
152.2,1.8176821483279004,20
152.3,1.8175602190964484,20
152.4,1.8174386660359896,20
152.5,1.8173174879824143,20
152.60000000000002,1.81719668377524,20
152.7,1.8170762522575954,20
152.8,1.8169561922762139,20
152.9,1.8168365026814195,20
153.0,1.8167171823271149,20
153.10000000000002,1.8165982300707728,20
153.2,1.8164796447734226,20
153.3,1.816361425299639,20
153.4,1.8162435705175333,20
153.5,1.8161260792987388,20
153.60000000000002,1.8160089505184025,20
153.7,1.8158921830551726,20
153.8,1.8157757757911879,20
153.9,1.8156597276120665,20
154.0,1.8155440374068956,20
154.10000000000002,1.8154287040682187,20
154.2,1.8153137264920278,20
154.3,1.8151991035777504,20
154.4,1.8150848342282366,20
154.5,1.8149709173497555,20
154.60000000000002,1.8148573518519746,20
154.7,1.814744136647958,20
154.8,1.8146312706541492,20
154.9,1.8145187527903652,20
155.0,1.814406581979783,20
155.10000000000002,1.8142947571489298,20
155.2,1.814183277227672,20
155.29999999999998,1.8140721411492062,20
155.4,1.8139613478500476,20
155.5,1.8138508962700188,20
155.60000000000002,1.8137407853522411,20
155.7,1.813631014043122,20
155.79999999999998,1.8135215812923486,20
155.9,1.8134124860528718,20
156.0,1.8133037272809016,20
156.10000000000002,1.813195303935892,20
156.2,1.8130872149805355,20
156.29999999999998,1.8129794593807487,20
156.4,1.8128720361056638,20
156.5,1.8127649441276208,20
156.60000000000002,1.8126581824221522,20
156.7,1.8125517499679789,20
156.79999999999998,1.8124456457469946,20
156.9,1.8123398687442613,20
157.0,1.8122344179479941,20
157.10000000000002,1.812129292349555,20
157.20000000000002,1.8120244909434409,20
157.29999999999998,1.8119200127272759,20
157.4,1.8118158567017992,20
157.5,1.8117120218708562,20
157.60000000000002,1.811608507241389,20
157.70000000000002,1.8115053118234261,20
157.79999999999998,1.8114024346300743,20
157.9,1.811299874677506,20
158.0,1.8111976309849533,20
158.10000000000002,1.8110957025746943,20
158.20000000000002,1.8109940884720477,20
158.29999999999998,1.8108927877053598,20
158.4,1.8107917993059972,20
158.5,1.8106911223083362,20
158.60000000000002,1.810590755749753,20
158.70000000000002,1.810490698670617,20
158.79999999999998,1.8103909501142772,20
158.9,1.8102915091270555,20
159.0,1.8101923747582385,20
159.10000000000002,1.8100935460600638,20
159.20000000000002,1.8099950220877155,20
159.29999999999998,1.8098968018993127,20
159.4,1.8097988845558994,20
159.5,1.8097012691214376,20
159.60000000000002,1.8096039546627969,20
159.70000000000002,1.8095069402497448,20
159.79999999999998,1.809410224954939,20
159.9,1.809313807853917,20
160.0,1.8092176880250876,20
160.10000000000002,1.809121864549723,20
160.20000000000002,1.809026336511947,20
160.29999999999998,1.8089311029987303,20
160.4,1.808836163099876,20
160.5,1.8087415159080167,20
160.60000000000002,1.8086471605186003,20
160.70000000000002,1.8085530960298861,20
160.79999999999998,1.8084593215429305,20
160.9,1.8083658361615844,20
161.0,1.8082726389924788,20
161.10000000000002,1.8081797291450201,20
161.20000000000002,1.8080871057313783,20
161.29999999999998,1.8079947678664816,20
161.4,1.807902714668004,20
161.5,1.8078109452563613,20
161.60000000000002,1.8077194587546976,20
161.70000000000002,1.8076282542888797,20
161.79999999999998,1.8075373309874887,20
161.9,1.8074466879818105,20
162.0,1.8073563244058264,20
162.1,1.8072662393962065,20
162.20000000000002,1.8071764320923016,20
162.29999999999998,1.8070869016361317,20
162.4,1.806997647172382,20
162.5,1.806908667848391,20
162.6,1.8068199628141435,20
162.70000000000002,1.8067315312222612,20
162.79999999999998,1.806643372227998,20
162.9,1.8065554849892276,20
163.0,1.8064678686664375,20
163.1,1.8063805224227187,20
163.20000000000002,1.8062934454237622,20
163.3,1.8062066368378444,20
163.4,1.806120095835825,20
163.5,1.8060338215911351,20
163.6,1.8059478132797706,20
163.70000000000002,1.805862070080283,20
163.8,1.8057765911737735,20
163.9,1.8056913757438842,20
164.0,1.805606422976787,20
164.1,1.805521732061183,20
164.20000000000002,1.8054373021882852,20
164.3,1.805353132551819,20
164.4,1.8052692223480091,20
164.5,1.805185570775574,20
164.6,1.805102177035717,20
164.70000000000002,1.8050190403321202,20
164.8,1.8049361598709341,20
164.9,1.8048535348607724,20
165.0,1.8047711645127018,20
165.1,1.8046890480402387,20
165.20000000000002,1.8046071846593348,20
165.3,1.804525573588376,20
165.4,1.8044442140481716,20
165.5,1.804363105261946,20
165.6,1.8042822464553327,20
165.70000000000002,1.8042016368563678,20
165.8,1.80412127569548,20
165.9,1.8040411622054842,20
166.0,1.8039612956215734,20
166.1,1.8038816751813136,20
166.20000000000002,1.803802300124633,20
166.3,1.8037231696938165,20
166.4,1.8036442831334998,20
166.5,1.8035656396906585,20
166.6,1.8034872386146032,20
166.70000000000002,1.8034090791569726,20
166.8,1.8033311605717237,20
166.9,1.8032534821151274,20
167.0,1.8031760430457595,20
167.1,1.8030988426244938,20
167.20000000000002,1.8030218801144957,20
167.3,1.802945154781214,20
167.4,1.802868665892375,20
167.5,1.8027924127179733,20
167.6,1.802716394530267,20
167.70000000000002,1.8026406106037693,20
167.8,1.8025650602152428,20
167.9,1.8024897426436894,20
168.0,1.802414657170348,20
168.1,1.8023398030786826,20
168.20000000000002,1.802265179654379,20
168.3,1.8021907861853361,20
168.4,1.8021166219616591,20
168.5,1.802042686275654,20
168.6,1.8019689784218182,20
168.70000000000002,1.8018954976968362,20
168.8,1.8018222433995714,20
168.89999999999998,1.8017492148310599,20
169.0,1.801676411294502,20
169.1,1.8016038320952588,20
169.20000000000002,1.8015314765408421,20
169.3,1.8014593439409088,20
169.4,1.8013874336072566,20
169.5,1.8013157448538126,20
169.6,1.8012442769966313,20
169.70000000000002,1.8011730293538843,20
169.8,1.801102001245857,20
169.9,1.8010311919949376,20
170.0,1.8009606009256167,20
170.1,1.8008902273644753,20
170.20000000000002,1.8008200706401805,20
170.3,1.8007501300834787,20
170.4,1.800680405027189,20
170.5,1.800610894806198,20
170.6,1.8005415987574507,20
170.70000000000002,1.8004725162199466,20
170.8,1.8004036465347324,20
170.9,1.8003349890448952,20
171.0,1.8002665430955562,20
171.1,1.800198308033865,20
171.20000000000002,1.8001302832089938,20
171.3,1.800062467972128,20
171.4,1.7999948616764638,20
171.5,1.7999274636772,20
171.6,1.799860273331532,20
171.70000000000002,1.7997932899986453,20
171.8,1.7997265130397098,20
171.9,1.7996599418178731,20
172.0,1.7995935756982544,20
172.1,1.7995274140479398,20
172.20000000000002,1.799461456235974,20
172.3,1.7993957016333546,20
172.4,1.7993301496130278,20
172.5,1.7992647995498803,20
172.6,1.7991996508207346,20
172.70000000000002,1.7991347028043414,20
172.8,1.7990699548813756,20
172.9,1.7990054064344287,20
173.0,1.7989410568480038,20
173.1,1.7988769055085085,20
173.20000000000002,1.7988129518042513,20
173.3,1.7987491951254326,20
173.4,1.7986856348641405,20
173.5,1.798622270414345,20
173.6,1.7985591011718924,20
173.70000000000002,1.7984961265344979,20
173.8,1.798433345901742,20
173.9,1.7983707586750621,20
174.0,1.7983083642577493,20
174.1,1.7982461620549404,20
174.20000000000002,1.7981841514736143,20
174.3,1.7981223319225839,20
174.4,1.7980607028124929,20
174.5,1.7979992635558075,20
174.6,1.7979380135668133,20
174.70000000000002,1.7978769522616078,20
174.8,1.7978160790580948,20
174.9,1.7977553933759804,20
175.0,1.7976948946367661,20
175.1,1.7976345822637427,20
175.2,1.7975744556819857,20
175.3,1.7975145143183493,20
175.4,1.7974547576014623,20
175.5,1.7973951849617202,20
175.6,1.797335795831281,20
175.7,1.7972765896440592,20
175.8,1.7972175658357215,20
175.9,1.79715872384368,20
176.0,1.797100063107087,20
176.1,1.7970415830668311,20
176.2,1.7969832831655292,20
176.3,1.7969251628475225,20
176.4,1.7968672215588724,20
176.50000000000003,1.796809458747353,20
176.6,1.7967518738624462,20
176.7,1.796694466355338,20
176.8,1.7966372356789106,20
176.9,1.7965801812877404,20
177.00000000000003,1.7965233026380891,20
177.1,1.796466599187901,20
177.2,1.7964100703967967,20
177.3,1.796353715726069,20
177.4,1.796297534638676,20
177.50000000000003,1.796241526599237,20
177.6,1.7961856910740275,20
177.7,1.796130027530973,20
177.8,1.7960745354396452,20
177.9,1.7960192142712559,20
178.00000000000003,1.7959640634986522,20
178.1,1.7959090825963124,20
178.2,1.795854271040338,20
178.3,1.7957996283084523,20
178.4,1.7957451538799922,20
178.50000000000003,1.7956908472359077,20
178.6,1.7956367078587494,20
178.7,1.7955827352326714,20
178.8,1.7955289288434217,20
178.9,1.7954752881783382,20
179.00000000000003,1.7954218127263446,20
179.1,1.7953685019779446,20
179.2,1.7953153554252164,20
179.3,1.7952623725618104,20
179.4,1.795209552882941,20
179.50000000000003,1.7951568958853839,20
179.6,1.795104401067471,20
179.7,1.795052067929084,20
179.8,1.7949998959716522,20
179.9,1.7949478846981457,20
180.00000000000003,1.7948960336130713,20
180.1,1.794844342222467,20
180.2,1.794792810033898,20
180.3,1.7947414365564534,20
180.4,1.7946902213007376,20
180.50000000000003,1.794639163778869,20
180.6,1.7945882635044745,20
180.7,1.7945375199926836,20
180.8,1.7944869327601252,20
180.9,1.7944365013249222,20
181.00000000000003,1.7943862252066867,20
181.1,1.7943361039265164,20
181.2,1.7942861370069887,20
181.3,1.7942363239721564,20
181.4,1.794186664347544,20
181.50000000000003,1.794137157660142,20
181.6,1.7940878034384034,20
181.7,1.7940386012122382,20
181.8,1.79398955051301,20
181.9,1.7939406508735292,20
182.0,1.7938919018280517,20
182.1,1.7938433029122722,20
182.2,1.79379485366332,20
182.3,1.7937465536197552,20
182.4,1.793698402321564,20
182.5,1.7936503993101534,20
182.6,1.7936025441283494,20
182.7,1.793554836320389,20
182.8,1.793507275431918,20
182.9,1.7934598610099872,20
183.0,1.7934125926030449,20
183.10000000000002,1.7933654697609376,20
183.2,1.7933184920349003,20
183.3,1.7932716589775557,20
183.4,1.793224970142909,20
183.5,1.7931784250863438,20
183.60000000000002,1.7931320233646166,20
183.7,1.7930857645358533,20
183.8,1.7930396481595459,20
183.9,1.7929936737965468,20
184.0,1.7929478410090658,20
184.10000000000002,1.7929021493606652,20
184.2,1.7928565984162546,20
184.3,1.7928111877420898,20
184.4,1.7927659169057648,20
184.5,1.7927207854762104,20
184.60000000000002,1.792675793023689,20
184.7,1.792630939119791,20
184.8,1.7925862233374288,20
184.9,1.7925416452508358,20
185.0,1.7924972044355607,20
185.10000000000002,1.792452900468462,20
185.2,1.792408732927706,20
185.3,1.792364701392763,20
185.4,1.792320805444401,20
185.5,1.7922770446646836,20
185.60000000000002,1.792233418636965,20
185.7,1.7921899269458883,20
185.8,1.7921465691773764,20
185.9,1.792103344918633,20
186.0,1.7920602537581372,20
186.10000000000002,1.7920172952856386,20
186.2,1.7919744690921535,20
186.3,1.791931774769962,20
186.4,1.7918892119126038,20
186.5,1.7918467801148728,20
186.60000000000002,1.7918044789728163,20
186.7,1.7917623080837273,20
186.8,1.7917202670461434,20
186.9,1.7916783554598419,20
187.0,1.7916365729258368,20
187.10000000000002,1.791594919046373,20
187.2,1.7915533934249248,20
187.3,1.791511995666191,20
187.4,1.7914707253760909,20
187.5,1.791429582161761,20
187.60000000000002,1.7913885656315505,20
187.7,1.7913476753950184,20
187.8,1.7913069110629298,20
187.9,1.7912662722472519,20
188.0,1.7912257585611482,20
188.10000000000002,1.7911853696189792,20
188.2,1.7911451050362952,20
188.29999999999998,1.7911049644298336,20
188.4,1.7910649474175144,20
188.5,1.79102505361844,20
188.60000000000002,1.7909852826528854,20
188.7,1.7909456341423005,20
188.79999999999998,1.7909061077093038,20
188.9,1.7908667029776781,20
189.0,1.7908274195723688,20
189.10000000000002,1.7907882571194782,20
189.20000000000002,1.7907492152462638,20
189.29999999999998,1.7907102935811345,20
189.4,1.7906714917536448,20
189.5,1.7906328093944948,20
189.60000000000002,1.7905942461355229,20
189.70000000000002,1.7905558016097058,20
189.79999999999998,1.7905174754511521,20
189.9,1.7904792672951004,20
190.0,1.790441176777916,20
190.10000000000002,1.790403203537086,20
190.20000000000002,1.7903653472112173,20
190.29999999999998,1.7903276074400318,20
190.4,1.790289983864364,20
190.5,1.7902524761261571,20
190.60000000000002,1.7902150838684592,20
190.70000000000002,1.7901778067354213,20
190.79999999999998,1.790140644372292,20
190.9,1.790103596425415,20
191.0,1.790066662542227,20
191.10000000000002,1.7900298423712508,20
191.20000000000002,1.7899931355620957,20
191.29999999999998,1.7899565417654526,20
191.4,1.7899200606330898,20
191.5,1.7898836918178511,20
191.60000000000002,1.789847434973651,20
191.70000000000002,1.7898112897554743,20
191.79999999999998,1.7897752558193682,20
191.9,1.7897393328224431,20
192.0,1.7897035204228666,20
192.10000000000002,1.789667818279863,20
192.20000000000002,1.7896322260537068,20
192.29999999999998,1.7895967434057223,20
192.4,1.7895613699982782,20
192.5,1.789526105494785,20
192.60000000000002,1.7894909495596936,20
192.70000000000002,1.7894559018584886,20
192.79999999999998,1.789420962057688,20
192.9,1.7893861298248388,20
193.0,1.7893514048285144,20
193.10000000000002,1.7893167867383108,20
193.20000000000002,1.7892822752248427,20
193.29999999999998,1.7892478699597432,20
193.4,1.7892135706156573,20
193.5,1.7891793768662407,20
193.60000000000002,1.7891452883861563,20
193.70000000000002,1.7891113048510705,20
193.79999999999998,1.7890774259376514,20
193.9,1.7890436513235641,20
194.0,1.7890099806874689,20
194.10000000000002,1.788976413709017,20
194.20000000000002,1.7889429500688496,20
194.29999999999998,1.7889095894485914,20
194.4,1.7888763315308507,20
194.5,1.7888431759992158,20
194.60000000000002,1.7888101225382498,20
194.70000000000002,1.7887771708334896,20
194.79999999999998,1.7887443205714435,20
194.9,1.7887115714395858,20
195.0,1.7886789231263553,20
195.1,1.7886463753211534,20
195.20000000000002,1.788613927714338,20
195.3,1.788581579997224,20
195.4,1.788549331862077,20
195.5,1.7885171830021145,20
195.6,1.788485133111498,20
195.70000000000002,1.7884531818853344,20
195.8,1.7884213290196702,20
195.9,1.7883895742114904,20
196.0,1.788357917158714,20
196.1,1.7883263575601942,20
196.20000000000002,1.7882948951157096,20
196.3,1.7882635295259692,20
196.4,1.7882322604926015,20
196.5,1.7882010877181582,20
196.6,1.7881700109061074,20
196.70000000000002,1.788139029760833,20
196.8,1.7881081439876296,20
196.9,1.7880773532927021,20
197.0,1.7880466573831608,20
197.1,1.7880160559670197,20
197.20000000000002,1.787985548753195,20
197.3,1.787955135451499,20
197.4,1.7879248157726402,20
197.5,1.7878945894282186,20
197.6,1.787864456130725,20
197.70000000000002,1.7878344155935362,20
197.8,1.7878044675309137,20
197.9,1.7877746116580004,20
198.0,1.7877448476908175,20
198.1,1.787715175346263,20
198.20000000000002,1.7876855943421068,20
198.3,1.7876561043969907,20
198.4,1.7876267052304236,20
198.5,1.7875973965627794,20
198.6,1.7875681781152954,20
198.70000000000002,1.787539049610068,20
198.8,1.787510010770052,20
198.9,1.7874810613190542,20
199.0,1.7874522009817357,20
199.1,1.7874234294836062,20
199.20000000000002,1.7873947465510216,20
199.3,1.787366151911182,20
199.4,1.7873376452921297,20
199.5,1.7873092264227435,20
199.6,1.7872808950327408,20
199.70000000000002,1.7872526508526718,20
199.8,1.7872244936139177,20
199.9,1.7871964230486883,20
200.0,1.7871684388900186,20
200.1,1.7871405408717682,20
200.20000000000002,1.7871127287286166,20
200.3,1.7870850021960618,20
200.4,1.7870573610104168,20
200.5,1.7870298049088098,20
200.6,1.7870023336291772,20
200.70000000000002,1.7869749469102658,20
200.8,1.786947644491627,20
200.9,1.786920426113615,20
201.0,1.7868932915173852,20
201.1,1.786866240444892,20
201.20000000000002,1.7868392726388846,20
201.3,1.786812387842905,20
201.4,1.7867855858012878,20
201.5,1.7867588662591545,20
201.6,1.7867322289624137,20
201.70000000000002,1.7867056736577562,20
201.8,1.786679200092655,20
201.9,1.7866528080153619,20
202.0,1.7866264971749044,20
202.1,1.7866002673210841,20
202.20000000000002,1.7865741182044734,20
202.3,1.7865480495764154,20
202.4,1.7865220611890191,20
202.5,1.7864961527951575,20
202.6,1.7864703241484658,20
202.70000000000002,1.78644457500334,20
202.8,1.7864189051149313,20
202.9,1.7863933142391482,20
203.0,1.7863678021326492,20
203.1,1.786342368552846,20
203.20000000000002,1.7863170132578965,20
203.3,1.7862917360067034,20
203.4,1.786266536558916,20
203.5,1.7862414146749217,20
203.6,1.786216370115847,20
203.70000000000002,1.7861914026435572,20
203.8,1.786166512020649,20
203.9,1.7861416980104525,20
204.0,1.7861169603770275,20
204.1,1.7860922988851606,20
204.20000000000002,1.7860677133003648,20
204.3,1.7860432033888747,20
204.4,1.7860187689176454,20
204.5,1.7859944096543532,20
204.6,1.7859701253673872,20
204.70000000000002,1.7859459158258522,20
204.8,1.7859217807995655,20
204.9,1.7858977200590525,20
205.0,1.7858737333755474,20
205.1,1.7858498205209883,20
205.20000000000002,1.7858259812680184,20
205.3,1.7858022153899795,20
205.4,1.785778522660914,20
205.5,1.7857549028555602,20
205.6,1.7857313557493502,20
205.70000000000002,1.7857078811184095,20
205.8,1.7856844787395532,20
205.9,1.7856611483902838,20
206.0,1.7856378898487917,20
206.1,1.7856147028939484,20
206.20000000000002,1.7855915873053099,20
206.3,1.7855685428631087,20
206.4,1.7855455693482574,20
206.5,1.7855226665423427,20
206.6,1.7854998342276245,20
206.70000000000002,1.7854770721870348,20
206.8,1.785454380204174,20
206.9,1.785431758063309,20
207.0,1.785409205549373,20
207.1,1.7853867224479618,20
207.20000000000002,1.7853643085453312,20
207.3,1.785341963628397,20
207.4,1.785319687484731,20
207.5,1.78529747990256,20
207.6,1.7852753406707647,20
207.70000000000002,1.7852532695788743,20
207.8,1.7852312664170686,20
207.9,1.7852093309761732,20
208.0,1.785187463047659,20
208.1,1.7851656624236394,20
208.2,1.785143928896869,20
208.3,1.78512226226074,20
208.4,1.7851006623092824,20
208.50000000000003,1.7850791288371612,20
208.6,1.7850576616396738,20
208.7,1.7850362605127486,20
208.8,1.785014925252943,20
208.9,1.7849936556574413,20
209.00000000000003,1.7849724515240533,20
209.1,1.7849513126512122,20
209.2,1.7849302388379709,20
209.3,1.784909229884004,20
209.4,1.7848882855896009,20
209.50000000000003,1.7848674057556686,20
209.6,1.7848465901837274,20
209.7,1.7848258386759086,20
209.8,1.7848051510349525,20
209.9,1.7847845270642102,20
210.00000000000003,1.784763966567636,20
210.1,1.7847434693497906,20
210.2,1.7847230352158345,20
210.3,1.784702663971531,20
210.4,1.7846823554232407,20
210.50000000000003,1.7846621093779218,20
210.6,1.784641925643127,20
210.7,1.784621804027002,20
210.8,1.7846017443382833,20
210.9,1.7845817463862987,20
211.00000000000003,1.7845618099809615,20
211.1,1.7845419349327711,20
211.2,1.7845221210528124,20
211.3,1.7845023681527503,20
211.4,1.7844826760448325,20
211.50000000000003,1.7844630445418832,20
211.6,1.784443473457305,20
211.7,1.7844239626050735,20
211.8,1.78440451179974,20
211.9,1.784385120856426,20
212.00000000000003,1.7843657895908225,20
212.1,1.7843465178191897,20
212.2,1.784327305358351,20
212.3,1.784308152025699,20
212.4,1.7842890576391843,20
212.50000000000003,1.7842700220173215,20
212.6,1.784251044979183,20
212.7,1.7842321263444,20
212.8,1.7842132659331584,20
212.9,1.7841944635661977,20
213.00000000000003,1.7841757190648118,20
213.1,1.7841570322508435,20
213.2,1.784138402946685,20
213.3,1.7841198309752757,20
213.4,1.7841013161601014,20
213.50000000000003,1.7840828583251906,20
213.6,1.7840644572951154,20
213.7,1.7840461128949865,20
213.8,1.7840278249504553,20
213.9,1.7840095932877098,20
214.00000000000003,1.7839914177334737,20
214.1,1.7839732981150036,20
214.2,1.7839552342600895,20
214.3,1.7839372259970518,20
214.4,1.78391927315474,20
214.50000000000003,1.7839013755625306,20
214.6,1.7838835330503253,20
214.7,1.7838657454485511,20
214.8,1.7838480125881568,20
214.9,1.783830334300612,20
215.0,1.7838127104179058,20
215.10000000000002,1.7837951407725448,20
215.2,1.783777625197552,20
215.3,1.783760163526464,20
215.4,1.7837427555933312,20
215.5,1.7837254012327148,20
215.60000000000002,1.7837081002796864,20
215.7,1.7836908525698243,20
215.8,1.783673657939215,20
215.9,1.783656516224449,20
216.0,1.783639427262621,20
216.10000000000002,1.7836223908913262,20
216.2,1.7836054069486618,20
216.3,1.7835884752732232,20
216.4,1.7835715957041023,20
216.5,1.7835547680808885,20
216.60000000000002,1.7835379922436632,20
216.7,1.783521268033002,20
216.8,1.783504595289971,20
216.9,1.7834879738561267,20
217.0,1.783471403573513,20
217.10000000000002,1.7834548842846607,20
217.2,1.7834384158325856,20
217.3,1.783421998060787,20
217.4,1.7834056308132464,20
217.5,1.7833893139344268,20
217.60000000000002,1.783373047269269,20
217.7,1.7833568306631928,20
217.8,1.7833406639620926,20
217.9,1.7833245470123393,20
218.0,1.7833084796607759,20
218.10000000000002,1.7832924617547172,20
218.2,1.7832764931419491,20
218.3,1.783260573670727,20
218.4,1.7832447031897714,20
218.5,1.7832288815482706,20
218.60000000000002,1.7832131085958778,20
218.7,1.7831973841827076,20
218.8,1.7831817081593389,20
218.9,1.7831660803768075,20
219.0,1.783150500686612,20
219.10000000000002,1.7831349689407048,20
219.2,1.7831194849914964,20
219.3,1.7831040486918524,20
219.4,1.78308865989509,20
219.5,1.783073318454979,20
219.60000000000002,1.7830580242257406,20
219.7,1.7830427770620425,20
219.8,1.7830275768190031,20
219.9,1.783012423352185,20
220.0,1.782997316517597,20
220.10000000000002,1.7829822561716904,20
220.2,1.7829672421713596,20
220.3,1.7829522743739388,20
220.4,1.7829373526372025,20
220.5,1.782922476819363,20
220.60000000000002,1.7829076467790697,20
220.7,1.7828928623754068,20
220.8,1.7828781234678919,20
220.9,1.782863429916478,20
221.0,1.7828487815815464,20
221.10000000000002,1.7828341783239103,20
221.20000000000002,1.782819620004811,20
221.3,1.7828051064859176,20
221.4,1.782790637629324,20
221.5,1.7827762132975513,20
221.60000000000002,1.7827618333535415,20
221.70000000000002,1.7827474976606605,20
221.79999999999998,1.7827332060826944,20
221.9,1.7827189584838485,20
222.0,1.782704754728747,20
222.10000000000002,1.7826905946824303,20
222.20000000000002,1.7826764782103561,20
222.29999999999998,1.7826624051783948,20
222.4,1.7826483754528304,20
222.5,1.7826343889003589,20
222.60000000000002,1.782620445388087,20
222.70000000000002,1.782606544783531,20
222.79999999999998,1.782592686954614,20
222.9,1.7825788717696673,20
223.0,1.782565099097427,20
223.10000000000002,1.782551368807034,20
223.20000000000002,1.7825376807680313,20
223.29999999999998,1.7825240348503646,20
223.4,1.7825104309243802,20
223.5,1.7824968688608227,20
223.60000000000002,1.7824833485308362,20
223.70000000000002,1.7824698698059607,20
223.79999999999998,1.782456432558132,20
223.9,1.7824430366596797,20
224.0,1.7824296819833292,20
224.10000000000002,1.782416368402194,20
224.20000000000002,1.7824030957897816,20
224.29999999999998,1.7823898640199873,20
224.4,1.782376672967096,20
224.5,1.7823635225057783,20
224.60000000000002,1.7823504125110923,20
224.70000000000002,1.7823373428584801,20
224.79999999999998,1.782324313423767,20
224.9,1.782311324083162,20
225.0,1.7822983747132541,20
225.10000000000002,1.7822854651910134,20
225.20000000000002,1.782272595393788,20
225.29999999999998,1.7822597651993044,20
225.4,1.7822469744856648,20
225.5,1.782234223131348,20
225.60000000000002,1.782221511015206,20
225.70000000000002,1.7822088380164647,20
225.79999999999998,1.7821962040147215,20
225.9,1.782183608889945,20
226.0,1.7821710525224723,20
226.10000000000002,1.7821585347930105,20
226.20000000000002,1.7821460555826327,20
226.29999999999998,1.7821336147727804,20
226.4,1.7821212122452579,20
226.5,1.782108847882234,20
226.60000000000002,1.7820965215662412,20
226.70000000000002,1.7820842331801736,20
226.79999999999998,1.7820719826072855,20
226.9,1.7820597697311906,20
227.0,1.7820475944358614,20
227.10000000000002,1.7820354566056276,20
227.20000000000002,1.782023356125175,20
227.3,1.7820112928795449,20
227.4,1.781999266754132,20
227.5,1.7819872776346848,20
227.60000000000002,1.7819753254073027,20
227.70000000000002,1.781963409958436,20
